episode,total_steps,episode_reward,clipped_episode_reward,consecutive_clipped_over_20,max_consecutive_clipped_over_20,avg_clip50,duration,exploration_rate
257,41826,35.0,3.5,0,4,12.76,0.23776531219482422,0.986072275
258,42084,230.0,23.0,1,4,13.02,0.6094436645507812,0.9859863609999998
259,42197,65.0,6.5,0,4,12.78,0.2925534248352051,0.985948732
260,42345,125.0,12.5,0,4,12.76,0.3838484287261963,0.9858994480000001
261,42713,605.0,60.5,1,4,13.23,0.8531866073608398,0.985776904
262,42954,285.0,28.5,2,4,13.5,0.5724055767059326,0.985696651
263,43128,155.0,15.5,0,4,13.75,0.4463024139404297,0.9856387090000002
264,43391,185.0,18.5,0,4,14.09,0.6237633228302002,0.98555113
265,43553,110.0,11.0,0,4,13.71,0.40401363372802734,0.985497184
266,43742,280.0,28.0,1,4,14.23,0.46741604804992676,0.9854342469999998
267,43876,20.0,2.0,0,4,14.18,0.33446502685546875,0.985389625
268,44027,125.0,12.5,0,4,14.16,0.37279605865478516,0.9853393419999998
269,44117,30.0,3.0,0,4,14.11,0.24413394927978516,0.9853093720000001
270,44191,20.0,2.0,0,4,13.57,0.19975638389587402,0.9852847300000002
271,44275,50.0,5.0,0,4,13.4,0.21789312362670898,0.9852567580000001
272,44471,245.0,24.5,1,4,13.79,0.4681081771850586,0.9851914900000001
273,44611,65.0,6.5,0,4,13.66,0.3442208766937256,0.9851448699999998
274,44793,155.0,15.5,0,4,13.58,0.4441399574279785,0.9850842639999999
275,44938,105.0,10.5,0,4,13.72,0.35528993606567383,0.9850359789999998
276,45183,215.0,21.5,1,4,14.0,0.5821981430053711,0.984954394
277,45346,180.0,18.0,0,4,14.12,0.4033937454223633,0.984900115
278,45547,315.0,31.5,1,4,14.69,0.4904155731201172,0.9848331820000001
279,45783,210.0,21.0,2,4,14.97,0.5651850700378418,0.9847545940000001
280,45880,65.0,6.5,0,4,15.03,0.24837517738342285,0.984722293
281,46014,90.0,9.0,0,4,14.72,0.3343477249145508,0.9846776709999999
282,46225,405.0,40.5,1,4,15.4,0.515547513961792,0.9846074079999999
283,46299,35.0,3.5,0,4,15.2,0.19887518882751465,0.9845827659999999
284,46626,595.0,59.5,1,4,16.07,0.7353770732879639,0.9844738749999999
285,46799,315.0,31.5,2,4,16.31,0.4326746463775635,0.984416266
286,47036,350.0,35.0,3,4,16.85,0.550236701965332,0.9843373450000001
287,47185,70.0,7.0,0,4,16.65,0.37424755096435547,0.984287728
288,47271,55.0,5.5,0,4,16.55,0.23290586471557617,0.9842590899999999
289,47488,150.0,15.0,0,4,16.58,0.5315039157867432,0.9841868289999999
290,47707,345.0,34.5,1,4,16.81,0.5244777202606201,0.9841139020000002
291,47953,285.0,28.5,2,4,17.02,0.5780720710754395,0.984031984
292,48067,55.0,5.5,0,4,17.0,0.29128265380859375,0.983994022
293,48370,230.0,23.0,1,4,17.09,0.7153089046478271,0.9838931229999999
294,48477,120.0,12.0,0,4,16.81,0.28247833251953125,0.9838574920000002
295,48647,110.0,11.0,0,4,17.0,0.4091935157775879,0.983800882
296,48864,210.0,21.0,1,4,17.22,0.5291440486907959,0.9837286209999999
297,48975,40.0,4.0,0,4,17.14,0.28256821632385254,0.9836916579999998
298,49246,290.0,29.0,1,4,17.47,0.6372067928314209,0.983601415
299,49400,165.0,16.5,0,4,17.69,0.3738248348236084,0.983550133
300,49550,110.0,11.0,0,4,17.5,0.3803877830505371,0.9835001830000001
301,49698,225.0,22.5,1,4,17.64,0.38090038299560547,0.9834508990000002
302,49787,90.0,9.0,0,4,17.26,0.22984671592712402,0.9834212619999998
303,49869,35.0,3.5,0,4,17.11,0.21910834312438965,0.9833939560000001
304,49991,80.0,8.0,0,4,17.06,0.3074028491973877,0.9833533300000001
305,50109,50.0,5.0,0,4,17.0,1.0264604091644287,0.9833140360000001
306,50192,55.0,5.5,0,4,16.87,0.32668185234069824,0.9832863969999999
307,50344,115.0,11.5,0,4,17.03,0.5865976810455322,0.9832357809999999
308,50432,55.0,5.5,0,4,16.68,0.35442066192626953,0.9832064770000001
309,50580,220.0,22.0,1,4,16.99,0.5668370723724365,0.9831571930000002
310,50783,265.0,26.5,2,4,17.27,0.750234842300415,0.9830895939999998
311,50903,50.0,5.0,0,4,16.16,0.4607250690460205,0.9830496339999999
312,51095,135.0,13.5,0,4,15.86,0.7455768585205078,0.9829856979999999
313,51204,10.0,1.0,0,4,15.57,0.427919864654541,0.9829494010000001
314,51397,40.0,4.0,0,4,15.28,0.7373578548431396,0.9828851319999999
315,51514,130.0,13.0,0,4,15.32,0.4706408977508545,0.982846171
316,51634,30.0,3.0,0,4,14.82,0.47824716567993164,0.9828062110000001
